Fecha,Tipo de usuario,Número de sesiones,Días desde la última sesión,Usuarios,% Δ,Usuarios nuevos,% Δ,Sesiones,% Δ,% de nuevas sesiones,% Δ
20200829,Returning Visitor,25,8,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200810,Returning Visitor,9,7,1,,0,,1,,0,
20200824,Returning Visitor,12,1,1,,0,,1,,0,
20200819,Returning Visitor,5,14,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,2,176,1,,0,,1,,0,
20200807,Returning Visitor,2,95,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200809,Returning Visitor,5,19,1,,0,,1,,0,
20200804,Returning Visitor,40,13,1,,0,,1,,0,
20200808,Returning Visitor,149,0,1,,0,,1,,0,
20200820,Returning Visitor,3,97,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,2,158,1,,0,,1,,0,
20200822,Returning Visitor,4,37,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200823,Returning Visitor,6,8,1,,0,,1,,0,
20200820,Returning Visitor,2,100,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200813,Returning Visitor,4,106,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200817,Returning Visitor,3,137,1,,0,,1,,0,
20200815,Returning Visitor,7,13,1,,0,,1,,0,
20200813,Returning Visitor,19,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200810,Returning Visitor,26,5,1,,0,,1,,0,
20200831,Returning Visitor,696,1,1,,0,,1,,0,
20200808,Returning Visitor,5,2,1,,0,,1,,0,
20200825,Returning Visitor,11,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,147,3,1,,0,,1,,0,
20200807,Returning Visitor,5,51,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,8,19,1,,0,,1,,0,
20200805,Returning Visitor,33,0,1,,0,,1,,0,
20200825,Returning Visitor,7,6,1,,0,,1,,0,
20200826,Returning Visitor,12,13,1,,0,,1,,0,
20200812,Returning Visitor,43,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,243,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,91,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,119,1,1,,0,,1,,0,
20200818,Returning Visitor,65,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200812,Returning Visitor,222,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200809,Returning Visitor,2,27,1,,0,,1,,0,
20200826,Returning Visitor,48,5,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,3,49,1,,0,,1,,0,
20200815,Returning Visitor,29,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,35,11,1,,0,,1,,0,
20200813,Returning Visitor,726,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,159,0,1,,0,,1,,0,
20200820,Returning Visitor,5,63,1,,0,,1,,0,
20200815,Returning Visitor,6,5,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200817,Returning Visitor,2,161,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200807,Returning Visitor,33,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,342,0,1,,0,,1,,0,
20200825,Returning Visitor,394,0,1,,0,,1,,0,
20200831,Returning Visitor,164,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200817,Returning Visitor,3,19,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200810,Returning Visitor,98,0,1,,0,,1,,0,
20200831,Returning Visitor,5,50,1,,0,,1,,0,
20200828,Returning Visitor,400,0,1,,0,,1,,0,
20200807,Returning Visitor,7,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200815,Returning Visitor,2,89,1,,0,,1,,0,
20200828,Returning Visitor,141,3,1,,0,,1,,0,
20200818,Returning Visitor,2,173,1,,0,,1,,0,
20200815,Returning Visitor,19,8,1,,0,,1,,0,
20200810,Returning Visitor,85,16,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,17,4,1,,0,,1,,0,
20200823,Returning Visitor,19,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,109,1,1,,0,,1,,0,
20200820,Returning Visitor,141,0,1,,0,,1,,0,
20200811,Returning Visitor,29,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200813,Returning Visitor,4,155,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,43,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200817,Returning Visitor,2,89,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200819,Returning Visitor,8,14,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,188,0,1,,0,,1,,0,
20200825,Returning Visitor,171,0,1,,0,,1,,0,
20200822,Returning Visitor,115,0,1,,0,,1,,0,
20200820,Returning Visitor,60,6,1,,0,,1,,0,
20200812,Returning Visitor,6,43,1,,0,,1,,0,
20200821,Returning Visitor,37,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,5,173,1,,0,,1,,0,
20200819,Returning Visitor,370,0,1,,0,,1,,0,
20200806,Returning Visitor,591,0,1,,0,,1,,0,
20200813,Returning Visitor,16,5,1,,0,,1,,0,
20200831,Returning Visitor,5,31,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,10,10,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200809,Returning Visitor,7,5,1,,0,,1,,0,
20200820,Returning Visitor,2,58,1,,0,,1,,0,
20200813,Returning Visitor,6,20,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200813,Returning Visitor,269,0,1,,0,,1,,0,
20200828,Returning Visitor,4,68,1,,0,,1,,0,
20200826,Returning Visitor,2,60,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,154,0,1,,0,,1,,0,
20200818,Returning Visitor,175,3,1,,0,,1,,0,
20200811,Returning Visitor,133,5,1,,0,,1,,0,
20200811,Returning Visitor,552,0,1,,0,,1,,0,
20200827,Returning Visitor,3,13,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,5,66,1,,0,,1,,0,
20200805,Returning Visitor,38,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,2,80,1,,0,,1,,0,
20200816,Returning Visitor,21,0,1,,0,,1,,0,
20200812,Returning Visitor,352,0,1,,0,,1,,0,
20200818,Returning Visitor,154,4,1,,0,,1,,0,
20200826,Returning Visitor,34,1,1,,0,,1,,0,
20200822,Returning Visitor,18,2,1,,0,,1,,0,
20200822,Returning Visitor,14,16,1,,0,,1,,0,
20200830,Returning Visitor,5,26,1,,0,,1,,0,
20200804,Returning Visitor,20,1,1,,0,,1,,0,
20200815,Returning Visitor,14,8,1,,0,,1,,0,
20200819,Returning Visitor,3,16,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,98,2,1,,0,,1,,0,
20200808,Returning Visitor,51,10,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,326,0,1,,0,,1,,0,
20200831,Returning Visitor,8,10,1,,0,,1,,0,
20200825,Returning Visitor,600,0,1,,0,,1,,0,
20200826,Returning Visitor,3,15,1,,0,,1,,0,
20200822,Returning Visitor,8,32,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200810,Returning Visitor,6,123,1,,0,,1,,0,
20200831,Returning Visitor,3,26,1,,0,,1,,0,
20200820,Returning Visitor,10,4,1,,0,,1,,0,
20200816,Returning Visitor,32,2,1,,0,,1,,0,
20200819,Returning Visitor,7,21,1,,0,,1,,0,
20200805,Returning Visitor,308,0,1,,0,,1,,0,
20200821,Returning Visitor,31,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,93,2,1,,0,,1,,0,
20200810,Returning Visitor,2,79,1,,0,,1,,0,
20200825,Returning Visitor,19,9,1,,0,,1,,0,
20200806,Returning Visitor,124,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,219,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200809,Returning Visitor,20,0,1,,0,,1,,0,
20200824,Returning Visitor,2,28,1,,0,,1,,0,
20200813,Returning Visitor,190,0,1,,0,,1,,0,
20200811,Returning Visitor,6,7,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,3,71,1,,0,,1,,0,
20200828,Returning Visitor,48,2,1,,0,,1,,0,
20200820,Returning Visitor,186,0,1,,0,,1,,0,
20200820,Returning Visitor,81,0,1,,0,,1,,0,
20200823,Returning Visitor,10,4,1,,0,,1,,0,
20200811,Returning Visitor,3,59,1,,0,,1,,0,
20200805,Returning Visitor,5,17,1,,0,,1,,0,
20200806,Returning Visitor,17,3,1,,0,,1,,0,
20200805,Returning Visitor,334,0,1,,0,,1,,0,
20200819,Returning Visitor,9,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,48,8,1,,0,,1,,0,
20200805,Returning Visitor,185,0,1,,0,,1,,0,
20200824,Returning Visitor,2,48,1,,0,,1,,0,
20200805,Returning Visitor,168,0,1,,0,,1,,0,
20200820,Returning Visitor,127,0,1,,0,,1,,0,
20200814,Returning Visitor,263,0,1,,0,,1,,0,
20200819,Returning Visitor,2,85,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,5,9,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,105,0,1,,0,,1,,0,
20200808,Returning Visitor,17,2,1,,0,,1,,0,
20200806,Returning Visitor,3,32,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,6,46,1,,0,,1,,0,
20200817,Returning Visitor,3,62,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,370,0,1,,0,,1,,0,
20200807,Returning Visitor,8,11,1,,0,,1,,0,
20200821,Returning Visitor,101,3,1,,0,,1,,0,
20200807,Returning Visitor,2,174,1,,0,,1,,0,
20200827,Returning Visitor,4,70,1,,0,,1,,0,
20200825,Returning Visitor,27,0,1,,0,,1,,0,
20200806,Returning Visitor,72,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,397,0,1,,0,,1,,0,
20200808,Returning Visitor,231,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200827,Returning Visitor,4,161,1,,0,,1,,0,
20200822,Returning Visitor,5,7,1,,0,,1,,0,
20200820,Returning Visitor,26,21,1,,0,,1,,0,
20200821,Returning Visitor,2,35,1,,0,,1,,0,
20200829,Returning Visitor,3,127,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200816,Returning Visitor,12,8,1,,0,,1,,0,
20200822,Returning Visitor,4,9,1,,0,,1,,0,
20200831,Returning Visitor,667,0,1,,0,,0,,null,
20200813,Returning Visitor,214,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200821,Returning Visitor,226,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,12,1,1,,0,,1,,0,
20200828,Returning Visitor,71,1,1,,0,,1,,0,
20200827,Returning Visitor,172,1,1,,0,,1,,0,
20200829,Returning Visitor,4,170,1,,0,,1,,0,
20200820,Returning Visitor,22,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,1009,7,1,,0,,1,,0,
20200825,Returning Visitor,2,34,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200819,Returning Visitor,5,59,1,,0,,1,,0,
20200814,Returning Visitor,137,0,1,,0,,1,,0,
20200822,Returning Visitor,5,36,1,,0,,1,,0,
20200809,Returning Visitor,3,16,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,3,33,1,,0,,1,,0,
20200813,Returning Visitor,93,0,1,,0,,1,,0,
20200811,Returning Visitor,158,0,1,,0,,1,,0,
20200818,Returning Visitor,24,50,1,,0,,1,,0,
20200805,Returning Visitor,2,76,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,3,60,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,606,0,1,,0,,1,,0,
20200814,Returning Visitor,76,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,64,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200821,Returning Visitor,189,0,1,,0,,1,,0,
20200815,Returning Visitor,7,35,1,,0,,1,,0,
20200820,Returning Visitor,4,35,1,,0,,1,,0,
20200807,Returning Visitor,3,63,1,,0,,1,,0,
20200821,Returning Visitor,77,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200816,Returning Visitor,12,1,1,,0,,1,,0,
20200825,Returning Visitor,267,0,1,,0,,1,,0,
20200804,Returning Visitor,328,0,1,,0,,1,,0,
20200827,Returning Visitor,6,8,1,,0,,1,,0,
20200806,Returning Visitor,210,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200810,Returning Visitor,20,12,1,,0,,1,,0,
20200817,Returning Visitor,17,0,1,,0,,1,,0,
20200824,Returning Visitor,5,84,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200809,Returning Visitor,17,3,1,,0,,1,,0,
20200804,Returning Visitor,578,0,1,,0,,0,,null,
20200831,Returning Visitor,14,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200809,Returning Visitor,2,38,1,,0,,1,,0,
20200805,Returning Visitor,330,0,1,,0,,1,,0,
20200818,Returning Visitor,2,17,1,,0,,1,,0,
20200807,Returning Visitor,5,26,1,,0,,1,,0,
20200814,Returning Visitor,2,114,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,3,75,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,41,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,177,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200804,Returning Visitor,17,7,1,,0,,1,,0,
20200830,Returning Visitor,10,55,1,,0,,1,,0,
20200807,Returning Visitor,3,39,1,,0,,1,,0,
20200823,Returning Visitor,9,22,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,62,2,1,,0,,1,,0,
20200820,Returning Visitor,34,10,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,8,32,1,,0,,1,,0,
20200812,Returning Visitor,88,0,1,,0,,1,,0,
20200831,Returning Visitor,2,56,1,,0,,1,,0,
20200824,Returning Visitor,37,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,21,7,1,,0,,1,,0,
20200812,Returning Visitor,13,7,1,,0,,1,,0,
20200806,Returning Visitor,8,48,1,,0,,1,,0,
20200808,Returning Visitor,54,1,1,,0,,1,,0,
20200828,Returning Visitor,7,36,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200819,Returning Visitor,3,13,1,,0,,1,,0,
20200828,Returning Visitor,3,78,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200812,Returning Visitor,34,1,1,,0,,1,,0,
20200826,Returning Visitor,48,0,1,,0,,1,,0,
20200809,Returning Visitor,10,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,25,3,1,,0,,1,,0,
20200818,Returning Visitor,46,14,1,,0,,1,,0,
20200827,Returning Visitor,138,0,1,,0,,1,,0,
20200829,Returning Visitor,20,11,1,,0,,1,,0,
20200806,Returning Visitor,13,10,1,,0,,1,,0,
20200804,Returning Visitor,220,0,1,,0,,1,,0,
20200806,Returning Visitor,2,163,1,,0,,1,,0,
20200806,Returning Visitor,8,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,96,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,2,106,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,68,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,3,64,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,69,0,1,,0,,1,,0,
20200811,Returning Visitor,211,0,1,,0,,1,,0,
20200808,Returning Visitor,7,22,1,,0,,1,,0,
20200825,Returning Visitor,8,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200830,Returning Visitor,4,30,1,,0,,1,,0,
20200808,Returning Visitor,2,39,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,10,5,1,,0,,1,,0,
20200826,Returning Visitor,115,1,1,,0,,1,,0,
20200826,Returning Visitor,132,1,1,,0,,1,,0,
20200821,Returning Visitor,3,18,1,,0,,1,,0,
20200828,Returning Visitor,8,12,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,2,180,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,2,104,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,107,0,1,,0,,1,,0,
20200821,Returning Visitor,187,0,1,,0,,1,,0,
20200804,Returning Visitor,23,4,1,,0,,1,,0,
20200829,Returning Visitor,152,0,1,,0,,1,,0,
20200813,Returning Visitor,356,0,1,,0,,1,,0,
20200811,Returning Visitor,607,0,1,,0,,1,,0,
20200808,Returning Visitor,8,10,1,,0,,1,,0,
20200809,Returning Visitor,4,8,1,,0,,1,,0,
20200814,Returning Visitor,333,0,1,,0,,1,,0,
20200831,Returning Visitor,229,0,1,,0,,1,,0,
20200821,Returning Visitor,9,8,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200819,Returning Visitor,2,32,1,,0,,1,,0,
20200829,Returning Visitor,112,0,1,,0,,1,,0,
20200811,Returning Visitor,7,37,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,161,0,1,,0,,1,,0,
20200809,Returning Visitor,46,0,1,,0,,1,,0,
20200821,Returning Visitor,3,56,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,28,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200819,Returning Visitor,6,10,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,5,13,1,,0,,1,,0,
20200816,Returning Visitor,7,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,35,0,1,,0,,1,,0,
20200822,Returning Visitor,2,35,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,70,5,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,8,6,1,,0,,1,,0,
20200831,Returning Visitor,8,23,1,,0,,1,,0,
20200804,Returning Visitor,46,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200815,Returning Visitor,3,83,1,,0,,1,,0,
20200831,Returning Visitor,2,25,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200805,Returning Visitor,7,26,1,,0,,1,,0,
20200806,Returning Visitor,134,6,1,,0,,1,,0,
20200828,Returning Visitor,13,2,1,,0,,1,,0,
20200829,Returning Visitor,138,7,1,,0,,1,,0,
20200830,Returning Visitor,8,4,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,38,5,1,,0,,1,,0,
20200828,Returning Visitor,126,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,13,11,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200830,Returning Visitor,3,32,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,1182,0,1,,0,,1,,0,
20200825,Returning Visitor,8,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,416,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200819,Returning Visitor,45,0,1,,0,,1,,0,
20200824,Returning Visitor,2,108,1,,0,,1,,0,
20200808,Returning Visitor,19,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200821,Returning Visitor,32,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200819,Returning Visitor,278,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200827,Returning Visitor,290,0,1,,0,,1,,0,
20200819,Returning Visitor,1119,6,1,,0,,1,,0,
20200810,Returning Visitor,2,82,1,,0,,1,,0,
20200824,Returning Visitor,3,38,1,,0,,1,,0,
20200828,Returning Visitor,44,3,1,,0,,1,,0,
20200820,Returning Visitor,20,19,1,,0,,1,,0,
20200826,Returning Visitor,2,33,1,,0,,1,,0,
20200811,Returning Visitor,3,25,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200821,Returning Visitor,83,0,1,,0,,1,,0,
20200814,Returning Visitor,11,91,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200804,Returning Visitor,579,0,1,,0,,1,,0,
20200819,Returning Visitor,17,1,1,,0,,1,,0,
20200806,Returning Visitor,6,90,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,33,1,1,,0,,1,,0,
20200824,Returning Visitor,2,76,1,,0,,1,,0,
20200809,Returning Visitor,27,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200812,Returning Visitor,13,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200815,Returning Visitor,4,10,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,2,126,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200813,Returning Visitor,8,3,1,,0,,1,,0,
20200821,Returning Visitor,4,47,1,,0,,1,,0,
20200815,Returning Visitor,4,45,1,,0,,1,,0,
20200831,Returning Visitor,2,78,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,15,2,1,,0,,1,,0,
20200818,Returning Visitor,56,15,1,,0,,1,,0,
20200818,Returning Visitor,132,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200830,Returning Visitor,5,52,1,,0,,1,,0,
20200827,Returning Visitor,291,0,1,,0,,1,,0,
20200828,Returning Visitor,17,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200812,Returning Visitor,4,32,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,402,0,1,,0,,1,,0,
20200817,Returning Visitor,4,7,1,,0,,1,,0,
20200804,Returning Visitor,404,0,1,,0,,1,,0,
20200823,Returning Visitor,2,22,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,26,0,1,,0,,1,,0,
20200828,Returning Visitor,21,0,1,,0,,1,,0,
20200808,Returning Visitor,40,0,1,,0,,1,,0,
20200816,Returning Visitor,9,2,1,,0,,1,,0,
20200831,Returning Visitor,154,0,1,,0,,1,,0,
20200804,Returning Visitor,2,34,1,,0,,1,,0,
20200830,Returning Visitor,8,8,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200804,Returning Visitor,89,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,67,0,1,,0,,1,,0,
20200828,Returning Visitor,1134,0,1,,0,,1,,0,
20200822,Returning Visitor,6,7,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200805,Returning Visitor,6,138,1,,0,,1,,0,
20200810,Returning Visitor,15,31,1,,0,,1,,0,
20200807,Returning Visitor,2,133,1,,0,,1,,0,
20200819,Returning Visitor,42,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200807,Returning Visitor,15,14,1,,0,,1,,0,
20200828,Returning Visitor,96,44,1,,0,,1,,0,
20200806,Returning Visitor,244,0,1,,0,,1,,0,
20200820,Returning Visitor,9,13,1,,0,,1,,0,
20200805,Returning Visitor,184,0,1,,0,,1,,0,
20200820,Returning Visitor,280,6,1,,0,,1,,0,
20200810,Returning Visitor,4,88,1,,0,,1,,0,
20200808,Returning Visitor,23,4,1,,0,,1,,0,
20200808,Returning Visitor,2,57,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200827,Returning Visitor,3,8,1,,0,,1,,0,
20200825,Returning Visitor,2,106,1,,0,,1,,0,
20200807,Returning Visitor,112,0,1,,0,,1,,0,
20200804,Returning Visitor,27,5,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,141,0,1,,0,,1,,0,
20200810,Returning Visitor,4,54,1,,0,,1,,0,
20200819,Returning Visitor,2,178,1,,0,,1,,0,
20200810,Returning Visitor,24,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,3,69,1,,0,,1,,0,
20200818,Returning Visitor,41,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200823,Returning Visitor,2,82,1,,0,,1,,0,
20200811,Returning Visitor,10,85,1,,0,,1,,0,
20200815,Returning Visitor,8,4,1,,0,,1,,0,
20200818,Returning Visitor,154,3,1,,0,,1,,0,
20200807,Returning Visitor,2,63,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200817,Returning Visitor,12,4,1,,0,,1,,0,
20200811,Returning Visitor,3,45,1,,0,,1,,0,
20200812,Returning Visitor,5,14,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,9,28,1,,0,,1,,0,
20200805,Returning Visitor,4,78,1,,0,,1,,0,
