Fecha,Dominio del emplazamiento,Tipo de emplazamiento,URL del emplazamiento,Google Ads: grupo de anuncios,Google Ads: espacio publicitario,Anuncios de vídeo TrueView,Usuarios,Sesiones,Duración media de la sesión,Páginas/Sesión,Número de páginas vistas,Porcentaje de rebote
2020-01-10,mobileapp::2-com.solitare.card.games.free,Automatic placements,mobileapp::2-com.solitare.card.games.free,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-21,mobileapp::2-com.paint.number.davinci,Automatic placements,mobileapp::2-com.paint.number.davinci,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-10,mobileapp::2-com.eztech.color.phone,Automatic placements,mobileapp::2-com.eztech.color.phone,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-14,mobileapp::2-adventure.pop.cosmic,Automatic placements,mobileapp::2-adventure.pop.cosmic,Italcombos Segmentacion Display,Google Display Network,No,3,8,62.25,2.375,19,0.375
2020-01-12,msn.com,Automatic placements,www.msn.com/es-co,Italcombos Segmentacion Display,Google Display Network,No,3,3,234.3333333333333,3.6666666666666665,11,0.0
2020-01-31,mobileapp::2-com.easygame.marblelegend,Automatic placements,mobileapp::2-com.easygame.marblelegend,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-16,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Automatic placements,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Italcombos Segmentacion Display,Google Display Network,No,48,65,62.153846153846146,1.0307692307692309,67,0.953846153846154
2020-01-31,mobileapp::2-puzzle.blockpuzzle.cube.relax,Automatic placements,mobileapp::2-puzzle.blockpuzzle.cube.relax,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-03,ligarq.com,Automatic placements,ligarq.com,Intensiones Personalizadas- Anuncios html Bohemica web,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-09,mobileapp::2-com.pixel.art.coloring.color.number,Automatic placements,mobileapp::2-com.pixel.art.coloring.color.number,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-12,mobileapp::2-com.billiards.city.pool.nation.club,Automatic placements,mobileapp::2-com.billiards.city.pool.nation.club,Italcombos Segmentacion Display,Google Display Network,No,19,19,25.36842105263158,1.263157894736842,24,0.8421052631578947
2020-01-14,mobileapp::2-com.suji.spinner,Automatic placements,mobileapp::2-com.suji.spinner,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-03,mobileapp::2-com.lemongame.klondike.solitaire,Automatic placements,mobileapp::2-com.lemongame.klondike.solitaire,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-06,youtube.com,Automatic placements,www.youtube.com/video/*,Sec ItalCOMBOS 2020 (general),Google Display Network,Yes,16,16,0.0,1.0,16,1.0
2020-01-13,mobileapp::2-com.bello.shootingworld,Automatic placements,mobileapp::2-com.bello.shootingworld,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-02,mobileapp::2-com.linkdesks.iBubble,Automatic placements,mobileapp::2-com.linkdesks.iBubble,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-27,mobileapp::2-com.sweetfuirt.candy,Automatic placements,mobileapp::2-com.sweetfuirt.candy,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-16,mobileapp::2-com.jimaapps.city.coach.bus.simulator.driving,Automatic placements,mobileapp::2-com.jimaapps.city.coach.bus.simulator.driving,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.audiomack,Automatic placements,mobileapp::2-com.audiomack,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-22,mobileapp::2-com.pixel.art.coloring.color.number,Automatic placements,mobileapp::2-com.pixel.art.coloring.color.number,Italcombos Segmentacion Display,Google Display Network,No,30,48,21.54166666666667,1.125,54,0.8958333333333334
2020-01-11,mobileapp::2-puzzle.blockpuzzle.cube.relax,Automatic placements,mobileapp::2-puzzle.blockpuzzle.cube.relax,Italcombos Segmentacion Display,Google Display Network,No,22,30,125.13333333333334,1.2666666666666666,38,0.7333333333333333
2020-01-14,homeaddict.io,Automatic placements,homeaddict.io/40-ways-to-decorate-with-succulents-even-without-a-green-thumb/25,Italcombos - awareness Html -Impresiones,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-17,mobileapp::1-921765888,Automatic placements,mobileapp::1-921765888,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-19,mobileapp::2-com.gym.racegame,Automatic placements,mobileapp::2-com.gym.racegame,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-14,mobileapp::2-com.fruitcandy.blast,Automatic placements,mobileapp::2-com.fruitcandy.blast,Italcombos Segmentacion Display,Google Display Network,No,11,22,2.4545454545454546,1.3636363636363635,30,0.7272727272727273
2020-01-13,mobileapp::2-net.wordbit.enes,Automatic placements,mobileapp::2-net.wordbit.enes,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-02,mobileapp::2-com.billiards.city.pool.nation.club,Automatic placements,mobileapp::2-com.billiards.city.pool.nation.club,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,amigosbogota.com,Automatic placements,www.amigosbogota.com/singles/bogota/13/18/98/Todos/FOTO/Filtrar,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,webconsultas.com,Automatic placements,www.webconsultas.com/bebes-y-ninos/afecciones-tipicas-infantiles/cuidados-del-nino-con-fiebre-6566,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-22,mobileapp::2-bubble.shoot.fruit.splash.game2,Automatic placements,mobileapp::2-bubble.shoot.fruit.splash.game2,Anuncios dinámicos Display,Google Display Network,No,3,3,2.6666666666666665,1.6666666666666667,5,0.0
2020-01-13,futbolete.com,Automatic placements,futbolete.com/futbol-colombiano/u-catolica-explico-los-incidentes-protagonizados-por-personas-con-camisetas-de-america-de-cali/476656,Italcombos - awareness Html -Impresiones,Google Display Network,No,3,3,3.6666666666666665,2.6666666666666665,8,0.0
2020-01-21,mobileapp::2-com.mobileguru.fruitsbomb.free,Automatic placements,mobileapp::2-com.mobileguru.fruitsbomb.free,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-18,mobileapp::2-com.outfit7.mytalkingtomfree,Automatic placements,mobileapp::2-com.outfit7.mytalkingtomfree,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-01,mobileapp::2-bubble.game.shooter.bird.pop,Automatic placements,mobileapp::2-bubble.game.shooter.bird.pop,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-02,mobileapp::2-com.kunkunapps.videomaker,Automatic placements,mobileapp::2-com.kunkunapps.videomaker,Anuncios dinámicos Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-18,mobileapp::2-com.toycantando.lullabyplayer,Automatic placements,mobileapp::2-com.toycantando.lullabyplayer,Intensiones Personalizadas- Anuncios html Bohemica web,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-13,mobileapp::2-wood.blockpuzzle.puzzlegame.tetris,Automatic placements,mobileapp::2-wood.blockpuzzle.puzzlegame.tetris,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-12,mobileapp::2-com.hagstrom.henrik.chess,Automatic placements,mobileapp::2-com.hagstrom.henrik.chess,Italcombos Segmentacion Display,Google Display Network,No,3,3,236.0,2.6666666666666665,8,0.0
2020-01-17,mobileapp::2-com.superbox.aos.sweetfruit,Automatic placements,mobileapp::2-com.superbox.aos.sweetfruit,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-10,mobileapp::2-com.digitalchemy.calculator.freedecimal,Automatic placements,mobileapp::2-com.digitalchemy.calculator.freedecimal,Italcombos Segmentacion Display,Google Display Network,No,5,8,0.0,1.0,8,1.0
2020-01-16,mobileapp::2-com.lemongame.klondike.solitaire,Automatic placements,mobileapp::2-com.lemongame.klondike.solitaire,Italcombos Segmentacion Display,Google Display Network,No,22,24,0.0,1.0,24,1.0
2020-01-14,elpais.com.co,Automatic placements,m.elpais.com.co/contenido-premium/las-sofisticadas-formas-de-vender-celulares-robados-en-cali.html,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-15,mobileapp::2-com.dropdom.blockpuzzle.hwwgame,Automatic placements,mobileapp::2-com.dropdom.blockpuzzle.hwwgame,Italcombos Segmentacion Display,Google Display Network,No,24,24,2.9166666666666665,1.125,27,0.9166666666666666
2020-01-16,mobileapp::1-1299421779,Automatic placements,mobileapp::1-1299421779,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.beyondinfinity.tetrocrate,Automatic placements,mobileapp::2-com.beyondinfinity.tetrocrate,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-21,mobileapp::2-com.dicedom.mergepuzzle,Automatic placements,mobileapp::2-com.dicedom.mergepuzzle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-02,mobileapp::2-classic.brick.games.tetris,Automatic placements,mobileapp::2-classic.brick.games.tetris,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-11,mobileapp::2-com.standylan.dunkhit,Automatic placements,mobileapp::2-com.standylan.dunkhit,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-de.jentsch.floatingstopwatch,Automatic placements,mobileapp::2-de.jentsch.floatingstopwatch,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-27,mobileapp::2-es.realidadb.librosgratisespanol.ElCondeMontecristo,Automatic placements,mobileapp::2-es.realidadb.librosgratisespanol.ElCondeMontecristo,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-07,mobileapp::2-puzzle.blockpuzzle.cube.relax,Automatic placements,mobileapp::2-puzzle.blockpuzzle.cube.relax,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-25,mobileapp::2-com.soulgit.jewelsisland.gp,Automatic placements,mobileapp::2-com.soulgit.jewelsisland.gp,Italcombos Segmentacion Display,Google Display Network,No,3,5,242.4,1.6,8,0.6
2020-01-07,mobileapp::2-com.dopuz.klotski.riddle,Automatic placements,mobileapp::2-com.dopuz.klotski.riddle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-08,mobileapp::2-com.notebloc.app,Automatic placements,mobileapp::2-com.notebloc.app,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,mobileapp::2-security.plus.applock.callblocker.lockscreen,Automatic placements,mobileapp::2-security.plus.applock.callblocker.lockscreen,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-15,mobileapp::2-game.bubble.shooter.dragon.pop,Automatic placements,mobileapp::2-game.bubble.shooter.dragon.pop,Italcombos Segmentacion Display,Google Display Network,No,13,16,0.0,1.0,16,1.0
2020-01-10,mobileapp::2-com.s2apps.game2048,Automatic placements,mobileapp::2-com.s2apps.game2048,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-29,mobileapp::2-com.LoopGames.Domino,Automatic placements,mobileapp::2-com.LoopGames.Domino,Italcombos Segmentacion Display,Google Display Network,No,8,13,0.0,1.0,13,1.0
2020-01-13,mobileapp::2-games.spearmint.sevendots,Automatic placements,mobileapp::2-games.spearmint.sevendots,Italcombos Segmentacion Display,Google Display Network,No,8,8,0.0,1.0,8,1.0
2020-01-15,mobileapp::2-com.sinyee.babybus.care,Automatic placements,mobileapp::2-com.sinyee.babybus.care,Italcombos Segmentacion Display,Google Display Network,No,3,5,60.8,1.6,8,0.6
2020-01-18,mobileapp::2-com.robtopx.geometrydashworld,Automatic placements,mobileapp::2-com.robtopx.geometrydashworld,Italcombos - awareness Html -Impresiones,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-10,mobileapp::1-1407852246,Automatic placements,mobileapp::1-1407852246,Italcombos Segmentacion Display,Google Display Network,No,8,11,0.0,1.0,11,1.0
2020-01-11,mobileapp::2-games.spearmint.sevendots,Automatic placements,mobileapp::2-games.spearmint.sevendots,Italcombos Segmentacion Display,Google Display Network,No,3,8,0.0,1.0,8,1.0
2020-01-17,mobileapp::2-com.dysugar.jewels.prince,Automatic placements,mobileapp::2-com.dysugar.jewels.prince,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-15,mobileapp::2-gallery.photo.hdgallerypro.litegallery,Automatic placements,mobileapp::2-gallery.photo.hdgallerypro.litegallery,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.iudesk.android.photo.editor,Automatic placements,mobileapp::2-com.iudesk.android.photo.editor,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-20,mobileapp::2-com.orange.coloring.learn.kids,Automatic placements,mobileapp::2-com.orange.coloring.learn.kids,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-23,mobileapp::2-com.billiards.city.pool.nation.club,Automatic placements,mobileapp::2-com.billiards.city.pool.nation.club,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-shoot.extreme,Automatic placements,mobileapp::2-shoot.extreme,Remarketing - Anuncios html Bohemica web,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-10,mobileapp::2-com.lemongame.klondike.solitaire,Automatic placements,mobileapp::2-com.lemongame.klondike.solitaire,Italcombos Segmentacion Display,Google Display Network,No,11,19,57.0,1.4210526315789471,27,0.6842105263157895
2020-01-23,mobileapp::2-com.globalclassicgame.brickpuzzlelegend,Automatic placements,mobileapp::2-com.globalclassicgame.brickpuzzlelegend,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-11,wtfacts.net,Automatic placements,wtfacts.net/trending/nos-enamoraron-y-se-fueron-donde-estan-hoy-las-grandes-estrellas-de-telenovelas/12,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,paisdelosjuegos.com.co,Automatic placements,www.paisdelosjuegos.com.co/juego/iron-snout.html,Italcombos - awareness Html -Impresiones,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-11,mobileapp::2-com.dopuz.klotski.riddle,Automatic placements,mobileapp::2-com.dopuz.klotski.riddle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,archdaily.com,Automatic placements,www.archdaily.com/803283/this-copenhagen-diabetes-center-connects-patients-to-nature/58766798e58ecea37600040c-this-copenhagen-diabetes-center-connects-patients-to-nature-,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-28,weather.com,Automatic placements,weather.com/es-US/tiempo/hoy/l/be1d3f5b463cb4078b4edb8113be31e3cc227c4ea68dca09251ad9d05f553723,Intensiones Personalizadas- Anuncios html Bohemica web,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-14,mobileapp::2-com.europosit.pixelcoloring,Automatic placements,mobileapp::2-com.europosit.pixelcoloring,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,mobileapp::2-com.magic.sticker.maker.pro.whatsapp.stickers,Automatic placements,mobileapp::2-com.magic.sticker.maker.pro.whatsapp.stickers,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-30,mobileapp::2-com.LoopGames.Domino,Automatic placements,mobileapp::2-com.LoopGames.Domino,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-25,mobileapp::2-spinner.galaxy,Automatic placements,mobileapp::2-spinner.galaxy,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-27,mobileapp::2-com.kwalee.crazyshopping,Automatic placements,mobileapp::2-com.kwalee.crazyshopping,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.game.ball.puzzle,Automatic placements,mobileapp::2-com.game.ball.puzzle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-25,mobileapp::2-com.puzzlegamesfree.woodblockpuzzle,Automatic placements,mobileapp::2-com.puzzlegamesfree.woodblockpuzzle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-18,mobileapp::2-games.spearmint.sevendots,Automatic placements,mobileapp::2-games.spearmint.sevendots,Italcombos Segmentacion Display,Google Display Network,No,3,3,426.33333333333326,1.6666666666666667,5,0.0
2020-01-25,mobileapp::2-game.bubble.shooter.dragon.pop,Automatic placements,mobileapp::2-game.bubble.shooter.dragon.pop,Italcombos Segmentacion Display,Google Display Network,No,3,3,747.6666666666665,1.6666666666666667,5,0.0
2020-01-10,mobileapp::2-com.surpax.ledflashlight.panel,Automatic placements,mobileapp::2-com.surpax.ledflashlight.panel,Display Bohemica,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-17,mobileapp::2-com.drawapp.magicdoodle,Automatic placements,mobileapp::2-com.drawapp.magicdoodle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-15,mobileapp::2-com.wordgame.puzzle.block.crush.es,Automatic placements,mobileapp::2-com.wordgame.puzzle.block.crush.es,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-23,mobileapp::2-com.appmind.radios.co,Automatic placements,mobileapp::2-com.appmind.radios.co,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-19,mobileapp::2-legends.shooter.bubble,Automatic placements,mobileapp::2-legends.shooter.bubble,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-net.game.mahjong,Automatic placements,mobileapp::2-net.game.mahjong,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-08,mobileapp::2-com.slippy.linerusher,Automatic placements,mobileapp::2-com.slippy.linerusher,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-14,mobileapp::2-air.com.spilgames.TrollFaceQuestHorror,Automatic placements,mobileapp::2-air.com.spilgames.TrollFaceQuestHorror,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-23,mobileapp::2-com.easybrain.sudoku.android,Automatic placements,mobileapp::2-com.easybrain.sudoku.android,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-14,mobileapp::2-game.bubble.shooter.dragon.pop,Automatic placements,mobileapp::2-game.bubble.shooter.dragon.pop,Italcombos Segmentacion Display,Google Display Network,No,65,78,59.69230769230769,1.4487179487179491,113,0.8974358974358975
2020-01-29,mobileapp::2-com.pixel.art.coloring.color.number,Automatic placements,mobileapp::2-com.pixel.art.coloring.color.number,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-17,mobileapp::1-500962489,Automatic placements,mobileapp::1-500962489,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.pixel.art.coloring.color.number,Automatic placements,mobileapp::2-com.pixel.art.coloring.color.number,Italcombos Segmentacion Display,Google Display Network,No,948,1368,16.396198830409354,1.1396198830409356,1559,0.9195906432748538
2020-01-15,mobileapp::2-com.outfit7.mytalkingtomfriends,Automatic placements,mobileapp::2-com.outfit7.mytalkingtomfriends,Italcombos Segmentacion Display,Google Display Network,No,32,38,83.55263157894737,1.131578947368421,43,0.8421052631578947
2020-01-08,pulzo.com,Automatic placements,www.pulzo.com/nacion/quien-seria-nuevo-canciller-salida-carlos-holmes-trujillo-PP798303,Display Bohemica,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.digidust.elokence.akinator.freemium,Automatic placements,mobileapp::2-com.digidust.elokence.akinator.freemium,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.quarterborrowresult.customer,Automatic placements,mobileapp::2-com.quarterborrowresult.customer,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-14,mobileapp::2-biblia.reina.valera.nikansoft,Automatic placements,mobileapp::2-biblia.reina.valera.nikansoft,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,larazon.es,Automatic placements,www.larazon.es/atusalud/medioambiente/semillas-inteligentes-y-drones-para-plantar-25-000-arboles-en-un-solo-dia-MD18827946,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-10,mobileapp::2-safari.bubble,Automatic placements,mobileapp::2-safari.bubble,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-06,mobileapp::2-com.notebloc.app,Automatic placements,mobileapp::2-com.notebloc.app,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.narvii.amino.x225000439,Automatic placements,mobileapp::2-com.narvii.amino.x225000439,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-13,mobileapp::2-com.lulo.scrabble.classicwords,Automatic placements,mobileapp::2-com.lulo.scrabble.classicwords,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-13,mobileapp::2-com.picsart.studio,Automatic placements,mobileapp::2-com.picsart.studio,Italcombos Segmentacion Display,Google Display Network,No,16,22,14.818181818181818,1.0909090909090908,24,0.8636363636363636
2020-01-12,mobileapp::2-com.soulgit.jewelsisland.gp,Automatic placements,mobileapp::2-com.soulgit.jewelsisland.gp,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-17,mobileapp::2-com.soodexlabs.sudoku2,Automatic placements,mobileapp::2-com.soodexlabs.sudoku2,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-10,mobileapp::2-com.sweetfuirt.candy,Automatic placements,mobileapp::2-com.sweetfuirt.candy,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-21,mobileapp::2-com.outfit7.mytalkingtom2,Automatic placements,mobileapp::2-com.outfit7.mytalkingtom2,Italcombos Segmentacion Display,Google Display Network,No,8,8,0.0,1.0,8,1.0
2020-01-23,mobileapp::2-spinner.galaxy,Automatic placements,mobileapp::2-spinner.galaxy,Italcombos Segmentacion Display,Google Display Network,No,3,8,0.0,1.0,8,1.0
2020-01-25,mobileapp::2-com.gym.racegame,Automatic placements,mobileapp::2-com.gym.racegame,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-29,mobileapp::2-com.bitmango.go.lollipopmatch3,Automatic placements,mobileapp::2-com.bitmango.go.lollipopmatch3,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-15,mobileapp::2-puzzle.blockpuzzle.cube.relax,Automatic placements,mobileapp::2-puzzle.blockpuzzle.cube.relax,Italcombos Segmentacion Display,Google Display Network,No,22,27,0.0,1.0,27,1.0
2020-01-20,mobileapp::2-sandbox.pixel.number.coloring.book.page.art.free,Automatic placements,mobileapp::2-sandbox.pixel.number.coloring.book.page.art.free,Italcombos Segmentacion Display,Google Display Network,No,5,8,108.0,1.375,11,0.625
2020-01-14,mobileapp::2-com.mdown.sounds,Automatic placements,mobileapp::2-com.mdown.sounds,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-23,mobileapp::2-com.unicostudio.braintest,Automatic placements,mobileapp::2-com.unicostudio.braintest,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-22,mobileapp::2-com.game.fallingpuzzle,Automatic placements,mobileapp::2-com.game.fallingpuzzle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-lkstudio.uchannel,Automatic placements,mobileapp::2-lkstudio.uchannel,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-laclaveganadora.translator,Automatic placements,mobileapp::2-laclaveganadora.translator,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-16,mobileapp::2-com.gathercultivatecountry.attack,Automatic placements,mobileapp::2-com.gathercultivatecountry.attack,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.hgj.wordgames.tr,Automatic placements,mobileapp::2-com.hgj.wordgames.tr,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-10,mobileapp::2-com.europosit.pixelcoloring,Automatic placements,mobileapp::2-com.europosit.pixelcoloring,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-14,mobileapp::1-1450580739,Automatic placements,mobileapp::1-1450580739,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,msn.com,Automatic placements,www.msn.com/es-co/entretenimiento/famosos/chiquis-rivera-fotos-antes-y-despu%C3%A9s-de-su-dieta-keto/ss-BB115ZVn,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-15,mobileapp::2-com.tomminosoftware.sqliteeditor,Automatic placements,mobileapp::2-com.tomminosoftware.sqliteeditor,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-21,mobileapp::2-com.mobileguru.candyfever.free,Automatic placements,mobileapp::2-com.mobileguru.candyfever.free,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-03,mobileapp::2-com.pixel.art.coloring.color.number,Automatic placements,mobileapp::2-com.pixel.art.coloring.color.number,Italcombos Segmentacion Display,Google Display Network,No,11,16,0.0,1.0,16,1.0
2020-01-18,anonymous.google,Automatic placements,3fd1e0373653489f.anonymous.google,Display Bohemica,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.easybrain.sudoku.android,Automatic placements,mobileapp::2-com.easybrain.sudoku.android,Italcombos Segmentacion Display,Google Display Network,No,43,46,0.0,1.0,46,1.0
2020-01-15,mobileapp::2-com.kii.safe,Automatic placements,mobileapp::2-com.kii.safe,Italcombos Segmentacion Display,Google Display Network,No,3,3,780.0,1.6666666666666667,5,0.0
2020-01-14,mobileapp::2-org.qtproject.hexsudoku,Automatic placements,mobileapp::2-org.qtproject.hexsudoku,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
